time;gFx;gFy;gFz;TgF
2,891787;0,0195;0,1505;0,9921;1,004
2,896799;0,0213;0,1517;0,9904;1,002
2,901847;0,0171;0,1524;0,9904;1,002
2,906652;0,0132;0,1568;0,9912;1,004
2,916504;0,0105;0,1576;0,9968;1,009
2,918241;0,0083;0,1564;1,0014;1,014
2,922351;0,0086;0,1571;1,0061;1,018
2,928341;0,0122;0,1546;1,0107;1,023
2,931596;0,0125;0,1529;1,0105;1,022
2,936564;0,0110;0,1554;1,0146;1,026
2,942407;0,0142;0,1586;1,0192;1,032
2,946626;0,0095;0,1564;1,0210;1,033
2,951650;0,0090;0,1554;1,0244;1,036
2,956656;0,0098;0,1512;1,0251;1,036
2,962220;0,0112;0,1537;1,0276;1,039
2,966746;0,0115;0,1515;1,0290;1,040
2,971763;0,0110;0,1537;1,0276;1,039
2,977069;0,0100;0,1549;1,0241;1,036
2,982447;0,0088;0,1527;1,0195;1,031
2,986970;0,0098;0,1551;1,0168;1,029
2,997711;0,0090;0,1564;1,0136;1,026
2,998921;0,0073;0,1581;1,0109;1,023
3,002476;0,0100;0,1564;1,0061;1,018
3,006992;0,0100;0,1571;0,9968;1,009
3,012021;0,0100;0,1559;0,9899;1,002
3,017155;0,0083;0,1564;0,9811;0,994
3,022256;0,0081;0,1549;0,9792;0,991
3,027630;0,0076;0,1559;0,9770;0,989
3,032504;0,0081;0,1546;0,9738;0,986
3,037590;0,0061;0,1544;0,9750;0,987
3,043618;0,0051;0,1532;0,9760;0,988
3,047327;0,0046;0,1534;0,9816;0,994
3,052528;0,0054;0,1561;0,9858;0,998
3,057491;0,0083;0,1566;0,9912;1,003
3,063302;0,0076;0,1568;0,9987;1,011
3,067269;0,0100;0,1568;1,0014;1,014
3,072439;0,0083;0,1546;1,0078;1,020
3,077921;0,0066;0,1537;1,0173;1,029
3,082639;0,0081;0,1505;1,0210;1,032
3,087371;0,0083;0,1512;1,0254;1,036
3,099103;0,0112;0,1485;1,0241;1,035
3,100458;0,0171;0,1495;1,0246;1,036
3,102608;0,0173;0,1524;1,0229;1,034
3,107509;0,0154;0,1512;1,0190;1,030
3,112801;0,0161;0,1515;1,0146;1,026
3,117751;0,0137;0,1529;1,0085;1,020
3,122944;0,0129;0,1522;1,0043;1,016
3,127627;0,0139;0,1517;0,9975;1,009
3,132914;0,0139;0,1544;0,9982;1,010
3,137740;0,0117;0,1529;0,9980;1,010
3,142947;0,0086;0,1544;0,9980;1,010
3,147533;0,0103;0,1546;0,9953;1,007
3,152770;0,0112;0,1544;0,9909;1,003
3,158195;0,0103;0,1537;0,9887;1,001
3,162905;0,0144;0,1546;0,9880;1,000
3,167829;0,0164;0,1551;0,9848;0,997
3,172927;0,0137;0,1561;0,9860;0,998
3,178290;0,0132;0,1549;0,9868;0,999
3,183746;0,0149;0,1564;0,9914;1,004
3,188080;0,0115;0,1568;0,9960;1,008
3,198322;0,0120;0,1559;0,9985;1,011
3,200099;0,0117;0,1556;1,0041;1,016
3,203183;0,0134;0,1537;1,0095;1,021
3,210813;0,0132;0,1537;1,0141;1,026
3,213050;0,0103;0,1524;1,0180;1,029
3,218170;0,0100;0,1515;1,0192;1,030
3,223123;0,0093;0,1524;1,0185;1,030
3,228703;0,0098;0,1527;1,0156;1,027
3,233428;0,0098;0,1551;1,0148;1,027
3,238344;0,0093;0,1551;1,0083;1,020
3,243672;0,0093;0,1542;1,0048;1,017
3,248424;0,0090;0,1534;1,0024;1,014
3,253464;0,0110;0,1537;0,9975;1,009
3,259511;0,0093;0,1544;0,9980;1,010
3,263543;0,0064;0,1568;0,9990;1,011
3,268409;0,0064;0,1593;1,0024;1,015
3,273386;0,0054;0,1546;0,9992;1,011
3,278940;0,0049;0,1542;0,9995;1,011
3,283765;0,0117;0,1549;0,9992;1,011
3,288444;0,0137;0,1542;0,9963;1,008
3,297823;0,0166;0,1544;0,9912;1,003
3,299207;0,0159;0,1551;0,9887;1,001
3,304202;0,0115;0,1546;0,9858;0,998
3,309257;0,0110;0,1532;0,9838;0,996
3,313750;0,0090;0,1515;0,9833;0,995
3,318632;0,0107;0,1495;0,9863;0,998
3,323966;0,0112;0,1517;0,9850;0,997
3,328768;0,0117;0,1529;0,9882;1,000
3,334214;0,0161;0,1534;0,9912;1,003
3,338802;0,0147;0,1520;0,9931;1,005
3,344190;0,0107;0,1512;0,9980;1,009
3,348888;0,0088;0,1527;1,0051;1,017
3,353993;0,0122;0,1532;1,0075;1,019
3,359795;0,0137;0,1542;1,0109;1,023
3,364104;0,0164;0,1549;1,0124;1,024
3,369041;0,0151;0,1554;1,0087;1,021
3,374412;0,0169;0,1544;1,0043;1,016
3,379629;0,0154;0,1520;0,9999;1,012
3,384353;0,0129;0,1549;0,9968;1,009
3,389409;0,0103;0,1564;0,9926;1,005
3,399547;0,0103;0,1571;0,9912;1,004
3,400770;0,0090;0,1549;0,9892;1,001
3,404127;0,0056;0,1568;0,9936;1,006
3,409936;0,0051;0,1561;0,9892;1,001
3,414229;0,0090;0,1578;0,9897;1,002
3,419558;0,0088;0,1588;0,9897;1,002
3,425973;0,0088;0,1571;0,9892;1,002
3,430452;0,0083;0,1576;0,9904;1,003
3,435684;0,0098;0,1571;0,9909;1,003
3,439236;0,0090;0,1583;0,9946;1,007
3,444277;0,0112;0,1590;0,9975;1,010
3,449523;0,0095;0,1588;1,0004;1,013
3,454502;0,0110;0,1595;1,0051;1,018
3,460116;0,0107;0,1605;1,0102;1,023
3,464791;0,0112;0,1595;1,0107;1,023
3,469735;0,0120;0,1590;1,0136;1,026
3,475423;0,0144;0,1600;1,0134;1,026
3,480261;0,0129;0,1578;1,0102;1,023
3,485358;0,0122;0,1576;1,0087;1,021
3,489772;0,0112;0,1564;1,0087;1,021
3,499187;0,0107;0,1559;1,0029;1,015
3,500483;0,0100;0,1544;1,0007;1,013
3,505269;0,0112;0,1539;1,0009;1,013
3,510230;0,0100;0,1537;1,0007;1,012
3,515122;0,0093;0,1529;1,0073;1,019
3,520509;0,0086;0,1537;1,0073;1,019
3,526673;0,0098;0,1559;1,0056;1,018
3,530416;0,0112;0,1544;1,0046;1,016
3,534851;0,0132;0,1534;1,0046;1,016
3,539927;0,0107;0,1554;1,0026;1,015
3,545102;0,0115;0,1546;1,0036;1,016
3,550040;0,0147;0,1568;1,0041;1,016
3,555299;0,0139;0,1559;1,0039;1,016
3,560939;0,0117;0,1561;1,0065;1,019
3,565406;0,0120;0,1559;1,0056;1,018
3,570427;0,0132;0,1537;1,0024;1,014
3,578002;0,0193;0,1554;0,9987;1,011
3,581091;0,0186;0,1551;0,9963;1,008
3,585736;0,0195;0,1546;0,9951;1,007
3,590643;0,0200;0,1527;0,9904;1,002
3,599925;0,0186;0,1534;0,9890;1,001
3,601279;0,0151;0,1534;0,9902;1,002
3,606413;0,0173;0,1542;0,9931;1,005
3,613610;0,0191;0,1549;0,9960;1,008
3,615393;0,0205;0,1534;0,9960;1,008
3,620721;0,0213;0,1537;0,9943;1,006
3,626712;0,0210;0,1549;0,9958;1,008
3,630897;0,0213;0,1556;0,9995;1,012
3,635787;0,0215;0,1556;1,0051;1,017
3,640751;0,0186;0,1561;1,0095;1,022
3,646223;0,0195;0,1576;1,0095;1,022
3,651043;0,0181;0,1568;1,0097;1,022
3,656196;0,0154;0,1571;1,0070;1,019
3,661240;0,0154;0,1593;1,0078;1,020
3,666210;0,0137;0,1583;1,0100;1,022
3,670935;0,0142;0,1566;1,0107;1,023
3,676500;0,0171;0,1564;1,0095;1,022
3,681371;0,0173;0,1520;1,0068;1,018
3,686379;0,0161;0,1505;1,0097;1,021
3,691136;0,0127;0,1483;1,0097;1,021
3,696294;0,0154;0,1480;1,0075;1,018
3,701712;0,0169;0,1468;1,0051;1,016
3,706466;0,0193;0,1473;1,0031;1,014
3,716754;0,0198;0,1498;1,0009;1,012
3,717998;0,0188;0,1517;1,0019;1,013
3,721212;0,0171;0,1529;1,0036;1,015
3,727129;0,0154;0,1532;1,0024;1,014
3,731210;0,0154;0,1549;1,0031;1,015
3,735816;0,0159;0,1534;0,9992;1,011
3,741453;0,0154;0,1515;0,9943;1,006
3,747512;0,0156;0,1527;0,9885;1,000
3,751559;0,0112;0,1537;0,9814;0,993
3,756456;0,0100;0,1517;0,9777;0,989
3,761794;0,0098;0,1505;0,9738;0,985
3,766443;0,0086;0,1505;0,9723;0,984
3,770951;0,0110;0,1524;0,9733;0,985
3,776432;0,0117;0,1529;0,9787;0,991
3,781194;0,0110;0,1566;0,9853;0,998
3,786374;0,0093;0,1564;0,9924;1,005
3,792851;0,0100;0,1564;1,0009;1,013
3,796149;0,0110;0,1549;1,0087;1,021
3,801261;0,0149;0,1549;1,0178;1,030
3,806742;0,0144;0,1556;1,0273;1,039
3,816750;0,0149;0,1588;1,0337;1,046
3,818315;0,0173;0,1551;1,0366;1,048
3,821880;0,0183;0,1551;1,0388;1,050
3,828746;0,0191;0,1537;1,0371;1,049
3,831352;0,0191;0,1524;1,0344;1,046
3,836311;0,0178;0,1534;1,0246;1,036
3,842342;0,0161;0,1542;1,0180;1,030
3,846608;0,0149;0,1576;1,0129;1,025
3,851807;0,0117;0,1571;1,0073;1,020
3,856544;0,0127;0,1581;1,0061;1,018
3,862296;0,0120;0,1561;1,0026;1,015
3,866957;0,0151;0,1566;0,9982;1,011
3,871569;0,0137;0,1568;0,9951;1,007
3,876599;0,0129;0,1561;0,9899;1,002
3,881528;0,0132;0,1522;0,9875;0,999
3,886872;0,0122;0,1512;0,9855;0,997
3,898460;0,0090;0,1532;0,9848;0,997
3,900261;0,0105;0,1512;0,9882;1,000
3,902050;0,0095;0,1498;0,9914;1,003
3,906895;0,0110;0,1512;0,9933;1,005
3,911950;0,0120;0,1498;0,9921;1,003
3,917180;0,0107;0,1495;0,9943;1,006
3,921987;0,0117;0,1527;0,9999;1,012
3,927325;0,0107;0,1517;1,0051;1,017
3,932045;0,0139;0,1507;1,0073;1,019
3,936857;0,0129;0,1527;1,0144;1,026
3,942091;0,0127;0,1561;1,0178;1,030
3,946950;0,0132;0,1573;1,0229;1,035
3,952177;0,0142;0,1576;1,0232;1,035
3,957340;0,0137;0,1576;1,0192;1,031
3,962289;0,0127;0,1586;1,0122;1,025
3,967196;0,0125;0,1581;1,0095;1,022
3,972083;0,0076;0,1566;1,0051;1,017
3,977209;0,0088;0,1583;0,9990;1,011
3,982422;0,0056;0,1578;0,9970;1,009
3,987206;0,0032;0,1578;0,9921;1,005
3,998310;0,0046;0,1539;0,9912;1,003
3,999590;0,0064;0,1527;0,9916;1,003
4,002740;0,0093;0,1542;0,9909;1,003
4,007369;0,0090;0,1539;0,9941;1,006
4,012229;0,0103;0,1537;0,9924;1,004
4,017294;0,0090;0,1537;0,9926;1,004
4,022286;0,0107;0,1546;0,9919;1,004
4,027480;0,0068;0,1524;0,9933;1,005
4,032385;0,0083;0,1502;0,9943;1,006
4,037342;0,0103;0,1507;0,9977;1,009
4,042660;0,0107;0,1510;1,0051;1,016
4,047484;0,0083;0,1522;1,0087;1,020
4,052640;0,0115;0,1510;1,0163;1,028
4,059631;0,0105;0,1515;1,0180;1,029
4,062797;0,0147;0,1498;1,0153;1,026
4,067429;0,0183;0,1500;1,0168;1,028
4,072416;0,0213;0,1507;1,0131;1,025
4,078157;0,0181;0,1515;1,0126;1,024
4,083067;0,0151;0,1510;1,0102;1,022
4,087759;0,0137;0,1517;1,0070;1,018
4,098288;0,0149;0,1527;1,0021;1,014
4,100059;0,0164;0,1515;0,9980;1,010
4,103366;0,0181;0,1544;0,9921;1,004
4,108860;0,0198;0,1561;0,9877;1,000
4,112809;0,0191;0,1568;0,9850;0,998
4,118201;0,0154;0,1551;0,9853;0,998
4,122810;0,0115;0,1546;0,9877;1,000
4,128194;0,0105;0,1559;0,9877;1,000
4,133091;0,0161;0,1554;0,9872;1,000
4,138001;0,0188;0,1554;0,9907;1,003
4,143265;0,0188;0,1527;0,9946;1,006
4,148032;0,0220;0,1512;0,9958;1,007
4,153139;0,0191;0,1534;1,0019;1,014
4,159292;0,0154;0,1546;1,0058;1,018
4,162944;0,0103;0,1510;1,0100;1,021
4,168083;0,0122;0,1524;1,0107;1,022
4,173057;0,0110;0,1515;1,0139;1,025
4,179581;0,0134;0,1500;1,0158;1,027
4,183257;0,0156;0,1510;1,0136;1,025
4,188416;0,0149;0,1517;1,0075;1,019
4,199028;0,0164;0,1527;0,9980;1,010
4,200397;0,0132;0,1554;0,9953;1,007
4,203574;0,0112;0,1537;0,9938;1,006
4,211445;0,0129;0,1529;0,9936;1,005
4,213453;0,0161;0,1542;0,9958;1,008
4,218466;0,0188;0,1554;1,0004;1,013
4,223372;0,0217;0,1542;1,0021;1,014
4,229396;0,0215;0,1512;1,0012;1,013
4,234007;0,0227;0,1522;1,0026;1,014
4,238425;0,0225;0,1522;0,9992;1,011
4,243931;0,0230;0,1529;0,9987;1,011
4,248426;0,0225;0,1542;0,9977;1,010
4,253599;0,0244;0,1546;0,9953;1,008
4,259478;0,0203;0,1537;0,9980;1,010
4,263813;0,0164;0,1520;1,0002;1,012
4,269059;0,0169;0,1527;1,0041;1,016
4,274562;0,0159;0,1546;1,0031;1,015
4,279111;0,0173;0,1554;1,0075;1,020
4,283969;0,0159;0,1534;1,0112;1,023
4,288739;0,0151;0,1544;1,0131;1,025
4,299162;0,0156;0,1549;1,0161;1,028
4,300621;0,0159;0,1544;1,0136;1,025
4,303810;0,0127;0,1544;1,0136;1,025
4,308909;0,0117;0,1537;1,0126;1,024
4,313776;0,0142;0,1544;1,0136;1,025
4,318817;0,0164;0,1564;1,0156;1,028
4,324087;0,0193;0,1554;1,0163;1,028
4,329086;0,0159;0,1534;1,0163;1,028
4,333844;0,0154;0,1510;1,0175;1,029
4,338845;0,0198;0,1517;1,0117;1,023
4,344598;0,0225;0,1478;1,0085;1,020
4,349171;0,0239;0,1498;1,0029;1,014
4,354109;0,0222;0,1502;0,9985;1,010
4,359483;0,0191;0,1478;0,9975;1,009
4,364486;0,0166;0,1488;0,9912;1,002
4,369307;0,0154;0,1500;0,9885;1,000
4,375445;0,0169;0,1522;0,9828;0,995
4,379884;0,0183;0,1483;0,9831;0,994
4,384525;0,0154;0,1515;0,9887;1,000
4,389617;0,0147;0,1512;0,9970;1,009
4,400137;0,0122;0,1507;1,0007;1,012
4,401753;0,0122;0,1510;1,0061;1,017
4,404763;0,0122;0,1498;1,0090;1,020
4,409507;0,0166;0,1485;1,0090;1,020
4,414560;0,0195;0,1463;1,0114;1,022
4,419482;0,0227;0,1480;1,0112;1,022
4,426018;0,0259;0,1463;1,0107;1,022
4,429909;0,0249;0,1480;1,0122;1,023
4,434631;0,0254;0,1498;1,0085;1,020
4,439435;0,0286;0,1507;1,0021;1,014
4,444595;0,0305;0,1510;0,9982;1,010
4,449779;0,0281;0,1515;0,9953;1,007
4,455011;0,0230;0,1507;0,9941;1,006
4,460117;0,0186;0,1512;0,9921;1,004
4,464941;0,0137;0,1498;0,9943;1,006
4,470253;0,0103;0,1493;0,9919;1,003
4,476742;0,0093;0,1471;0,9921;1,003
4,480283;0,0088;0,1468;0,9919;1,003
4,485250;0,0078;0,1471;0,9929;1,004
4,490477;0,0081;0,1471;0,9936;1,004
4,495129;0,0042;0,1473;0,9990;1,010
4,500338;0,0059;0,1488;1,0024;1,013
4,504936;0,0064;0,1510;1,0078;1,019
4,512429;0,0068;0,1498;1,0129;1,024
4,514953;0,0103;0,1507;1,0197;1,031
4,520262;0,0120;0,1510;1,0227;1,034
4,525410;0,0144;0,1512;1,0251;1,036
4,529965;0,0156;0,1502;1,0263;1,037
4,535284;0,0139;0,1524;1,0280;1,039
4,540274;0,0147;0,1522;1,0290;1,040
4,545473;0,0139;0,1529;1,0300;1,041
4,550286;0,0200;0,1537;1,0276;1,039
4,555195;0,0242;0,1534;1,0251;1,037
4,560384;0,0239;0,1529;1,0192;1,031
4,565414;0,0227;0,1529;1,0146;1,026
4,570547;0,0171;0,1529;1,0109;1,023
4,576321;0,0161;0,1520;1,0083;1,020
4,580714;0,0151;0,1495;1,0046;1,016
4,585316;0,0191;0,1502;1,0007;1,012
4,590570;0,0225;0,1478;0,9955;1,007
4,599654;0,0210;0,1473;0,9955;1,007
4,601151;0,0195;0,1468;0,9938;1,005
4,605566;0,0159;0,1466;0,9958;1,007
4,611257;0,0161;0,1451;0,9929;1,004
4,615754;0,0171;0,1463;0,9899;1,001
4,620791;0,0183;0,1424;0,9872;0,998
4,626140;0,0164;0,1444;0,9853;0,996
4,630654;0,0161;0,1444;0,9877;0,998
4,636070;0,0117;0,1466;0,9933;1,004
4,640736;0,0098;0,1468;0,9968;1,008
4,646072;0,0073;0,1459;0,9977;1,008
4,651165;0,0076;0,1451;0,9982;1,009
4,655816;0,0103;0,1463;0,9963;1,007
4,661365;0,0117;0,1476;0,9968;1,008
4,666127;0,0117;0,1480;0,9995;1,010
4,670941;0,0076;0,1493;1,0024;1,013
4,676476;0,0083;0,1493;1,0075;1,019
4,681427;0,0068;0,1476;1,0124;1,023
4,686320;0,0090;0,1476;1,0158;1,027
4,692495;0,0132;0,1480;1,0151;1,026
4,695877;0,0132;0,1459;1,0134;1,024
4,700887;0,0105;0,1476;1,0141;1,025
4,705854;0,0103;0,1493;1,0183;1,029
4,711976;0,0068;0,1495;1,0192;1,030
4,715977;0,0056;0,1500;1,0170;1,028
4,721065;0,0032;0,1493;1,0114;1,022
4,726381;0,0020;0,1463;1,0048;1,015
4,731115;0,0081;0,1500;0,9907;1,002
4,735960;0,0120;0,1549;0,9860;0,998
4,743254;0,0088;0,1534;0,9880;1,000
4,746042;0,0088;0,1505;0,9892;1,001
4,751213;0,0105;0,1500;0,9916;1,003
4,756090;0,0127;0,1488;0,9924;1,004
4,761144;0,0137;0,1466;0,9938;1,005
4,766199;0,0142;0,1449;0,9926;1,003
4,771161;0,0117;0,1454;0,9968;1,007
4,776414;0,0122;0,1490;0,9980;1,009
4,781292;0,0129;0,1483;1,0026;1,014
4,786322;0,0176;0,1473;1,0065;1,017
4,798622;0,0178;0,1471;1,0097;1,021
4,799989;0,0178;0,1459;1,0090;1,020
4,801742;0,0161;0,1480;1,0085;1,019
4,806638;0,0166;0,1461;1,0080;1,019
4,811633;0,0156;0,1471;1,0105;1,021
4,816493;0,0186;0,1490;1,0158;1,027
4,821739;0,0217;0,1512;1,0156;1,027
4,826918;0,0210;0,1498;1,0178;1,029
4,831925;0,0188;0,1507;1,0158;1,027
4,836744;0,0166;0,1495;1,0144;1,025
4,842497;0,0164;0,1500;1,0097;1,021
4,846894;0,0186;0,1502;0,9999;1,011
4,851874;0,0181;0,1495;0,9955;1,007
4,856844;0,0169;0,1495;0,9943;1,006
4,861813;0,0147;0,1495;0,9965;1,008
4,866749;0,0115;0,1476;0,9999;1,011
4,872125;0,0112;0,1468;0,9995;1,010
4,877830;0,0110;0,1466;1,0012;1,012
4,882432;0,0137;0,1449;0,9982;1,009
4,887392;0,0132;0,1451;0,9973;1,008
4,898690;0,0132;0,1456;0,9975;1,008
4,900343;0,0149;0,1463;0,9951;1,006
4,902546;0,0144;0,1463;0,9951;1,006
4,907208;0,0137;0,1468;0,9951;1,006
4,912089;0,0127;0,1476;0,9973;1,008
4,917143;0,0120;0,1463;0,9987;1,009
4,922072;0,0147;0,1495;1,0070;1,018
4,927741;0,0164;0,1498;1,0136;1,025
4,932395;0,0156;0,1495;1,0202;1,031
4,937254;0,0132;0,1498;1,0224;1,033
4,942793;0,0115;0,1476;1,0271;1,038
4,947202;0,0125;0,1480;1,0268;1,038
4,952397;0,0125;0,1480;1,0217;1,032
4,959780;0,0151;0,1485;1,0180;1,029
4,962803;0,0147;0,1495;1,0151;1,026
4,967678;0,0144;0,1500;1,0105;1,022
4,972803;0,0154;0,1505;1,0043;1,016
4,978045;0,0173;0,1476;1,0031;1,014
4,982440;0,0154;0,1490;1,0043;1,015
4,987637;0,0156;0,1495;1,0061;1,017
5,002742;0,0142;0,1505;1,0107;1,022
5,004234;0,0164;0,1490;1,0107;1,022
5,004930;0,0156;0,1478;1,0129;1,024
5,010577;0,0142;0,1478;1,0112;1,022
5,012616;0,0125;0,1471;1,0129;1,024
5,017595;0,0139;0,1456;1,0119;1,022
5,022581;0,0144;0,1471;1,0095;1,020
5,027723;0,0144;0,1461;1,0019;1,013
5,032889;0,0151;0,1439;0,9999;1,010
5,037818;0,0166;0,1454;0,9933;1,004
5,043586;0,0188;0,1456;0,9853;0,996
5,048182;0,0208;0,1463;0,9848;0,996
5,053193;0,0244;0,1456;0,9843;0,995
5,059783;0,0203;0,1451;0,9885;0,999
5,063081;0,0164;0,1468;0,9931;1,004
5,068079;0,0125;0,1449;0,9999;1,010
5,073121;0,0115;0,1466;1,0024;1,013
5,078278;0,0127;0,1480;1,0024;1,013
5,083390;0,0159;0,1466;0,9999;1,011
5,088388;0,0156;0,1490;0,9973;1,008
5,098471;0,0156;0,1488;0,9963;1,007
5,099809;0,0173;0,1500;0,9970;1,008
5,103270;0,0173;0,1500;1,0004;1,012
5,108851;0,0178;0,1517;1,0007;1,012
5,113380;0,0188;0,1517;1,0075;1,019
5,118656;0,0205;0,1520;1,0095;1,021
5,123154;0,0257;0,1520;1,0107;1,022
5,128601;0,0276;0,1527;1,0124;1,024
5,133628;0,0242;0,1507;1,0151;1,027
5,138460;0,0210;0,1520;1,0166;1,028
5,143221;0,0191;0,1512;1,0183;1,030
5,148295;0,0171;0,1495;1,0163;1,027
5,153425;0,0181;0,1495;1,0131;1,024
5,160483;0,0149;0,1498;1,0119;1,023
5,164184;0,0159;0,1517;1,0178;1,029
5,168650;0,0154;0,1534;1,0183;1,030
5,174075;0,0156;0,1542;1,0190;1,031
5,178766;0,0151;0,1524;1,0146;1,026
5,183398;0,0144;0,1520;1,0129;1,024
5,188511;0,0132;0,1527;1,0107;1,022
5,199176;0,0095;0,1539;1,0122;1,024
5,200565;0,0083;0,1517;1,0109;1,022
5,203655;0,0061;0,1500;1,0051;1,016
5,209701;0,0068;0,1505;1,0009;1,012
5,213758;0,0073;0,1500;0,9941;1,005
5,218728;0,0066;0,1490;0,9870;0,998
5,223862;0,0066;0,1493;0,9831;0,994
5,229031;0,0076;0,1488;0,9799;0,991
5,234200;0,0110;0,1527;0,9806;0,993
5,238775;0,0134;0,1512;0,9836;0,995
5,244028;0,0178;0,1517;0,9858;0,998
5,248822;0,0200;0,1490;0,9912;1,002
5,253937;0,0205;0,1507;0,9963;1,008
5,259033;0,0220;0,1510;1,0014;1,013
5,264319;0,0191;0,1493;1,0087;1,020
5,269006;0,0186;0,1468;1,0136;1,024
5,274349;0,0208;0,1468;1,0175;1,028
5,279200;0,0210;0,1459;1,0217;1,032
5,284415;0,0205;0,1449;1,0195;1,030
5,290321;0,0195;0,1480;1,0197;1,031
5,298905;0,0195;0,1480;1,0192;1,030
5,300150;0,0191;0,1490;1,0156;1,027
5,304493;0,0178;0,1493;1,0119;1,023
5,309292;0,0147;0,1478;1,0122;1,023
5,314236;0,0076;0,1461;1,0095;1,020
5,320427;0,0142;0,1493;0,9987;1,010
5,326286;0,0205;0,1524;0,9943;1,006
5,329345;0,0222;0,1546;0,9919;1,004
5,336418;0,0159;0,1554;0,9916;1,004
5,339531;0,0144;0,1534;0,9894;1,001
5,344469;0,0115;0,1515;0,9921;1,004
5,349524;0,0076;0,1515;0,9943;1,006
5,354494;0,0107;0,1524;0,9963;1,008
5,359577;0,0115;0,1507;0,9992;1,011
5,364405;0,0115;0,1505;1,0051;1,016
5,369410;0,0134;0,1502;1,0065;1,018
5,375456;0,0169;0,1483;1,0080;1,019
5,379864;0,0161;0,1473;1,0083;1,019
5,385192;0,0149;0,1459;1,0070;1,018
5,390054;0,0139;0,1463;1,0070;1,018
5,395125;0,0139;0,1471;1,0048;1,016
5,399732;0,0156;0,1461;1,0036;1,014
5,404816;0,0166;0,1471;1,0031;1,014
5,415553;0,0159;0,1459;1,0041;1,015
5,416554;0,0186;0,1480;1,0017;1,013
5,419875;0,0178;0,1483;1,0019;1,013
5,425410;0,0171;0,1502;1,0017;1,013
5,429926;0,0159;0,1524;1,0012;1,013
5,435012;0,0156;0,1537;1,0009;1,013
5,439969;0,0144;0,1522;0,9990;1,011
5,445053;0,0105;0,1527;0,9992;1,011
5,450261;0,0093;0,1546;0,9995;1,011
5,455157;0,0081;0,1564;1,0002;1,012
5,460722;0,0095;0,1551;1,0004;1,012
5,465496;0,0093;0,1568;0,9980;1,010
5,470244;0,0125;0,1571;0,9963;1,009
5,475975;0,0127;0,1581;0,9955;1,008
5,480302;0,0125;0,1573;0,9970;1,009
5,485304;0,0166;0,1566;0,9941;1,006
5,491748;0,0183;0,1544;0,9946;1,007
5,495238;0,0154;0,1529;0,9965;1,008
5,500344;0,0127;0,1544;0,9990;1,011
5,505225;0,0112;0,1524;1,0075;1,019
5,512280;0,0132;0,1512;1,0100;1,021
5,515323;0,0186;0,1520;1,0102;1,022
5,520187;0,0232;0,1505;1,0087;1,020
5,525222;0,0257;0,1510;1,0080;1,020
5,530423;0,0213;0,1517;1,0097;1,021
5,535366;0,0188;0,1529;1,0117;1,023
5,540339;0,0173;0,1524;1,0097;1,021
5,545368;0,0144;0,1517;1,0090;1,020
5,550557;0,0191;0,1520;1,0058;1,017
5,555505;0,0230;0,1524;0,9995;1,011
5,560445;0,0191;0,1520;0,9977;1,009
5,565467;0,0188;0,1551;0,9951;1,007
5,570395;0,0137;0,1559;0,9946;1,007
5,575516;0,0122;0,1551;0,9938;1,006
5,580581;0,0139;0,1559;0,9929;1,005
5,585911;0,0142;0,1551;0,9912;1,003
5,591541;0,0159;0,1537;0,9907;1,003
5,595855;0,0193;0,1549;0,9941;1,006
5,600537;0,0193;0,1561;0,9975;1,010
5,605674;0,0147;0,1571;0,9970;1,009
5,610820;0,0134;0,1566;0,9975;1,010
5,615805;0,0137;0,1559;1,0004;1,013
5,620917;0,0154;0,1559;0,9999;1,012
5,628211;0,0169;0,1571;1,0004;1,013
5,630865;0,0183;0,1551;1,0068;1,019
5,635950;0,0161;0,1559;1,0095;1,022
5,642072;0,0134;0,1551;1,0146;1,026
5,646092;0,0154;0,1566;1,0141;1,026
5,650987;0,0178;0,1551;1,0124;1,024
5,656122;0,0178;0,1566;1,0095;1,022
5,661379;0,0186;0,1546;1,0051;1,017
5,666236;0,0188;0,1544;1,0034;1,015
5,671374;0,0186;0,1546;0,9970;1,009
5,676363;0,0200;0,1549;0,9965;1,009
5,681804;0,0173;0,1559;0,9955;1,008
5,686597;0,0132;0,1566;0,9968;1,009
5,692715;0,0115;0,1571;1,0009;1,013
5,696547;0,0122;0,1556;1,0036;1,016
5,701326;0,0151;0,1586;1,0063;1,019
5,706068;0,0142;0,1583;1,0065;1,019
5,711556;0,0161;0,1590;1,0065;1,019
5,716702;0,0142;0,1598;1,0043;1,017
5,721556;0,0169;0,1576;0,9997;1,012
5,726839;0,0169;0,1564;0,9951;1,007
5,732074;0,0178;0,1576;0,9948;1,007
5,736612;0,0183;0,1571;0,9926;1,005
5,743469;0,0159;0,1573;0,9951;1,008
5,748878;0,0176;0,1566;0,9995;1,012
5,751741;0,0156;0,1542;1,0039;1,016
5,756907;0,0159;0,1529;1,0087;1,020
5,761667;0,0210;0,1534;1,0131;1,025
5,766828;0,0230;0,1512;1,0102;1,022
5,771895;0,0213;0,1539;1,0105;1,022
5,777845;0,0210;0,1539;1,0053;1,017
5,781578;0,0220;0,1549;1,0007;1,013
5,786849;0,0215;0,1554;0,9973;1,010
5,795155;0,0186;0,1546;0,9963;1,008
5,796671;0,0161;0,1566;0,9958;1,008
5,802231;0,0159;0,1576;0,9941;1,007
5,806768;0,0154;0,1586;0,9936;1,006
5,811839;0,0142;0,1559;0,9916;1,004
